timestamp,location,pm25,pm10,no2,so2,co,o3,temperature,humidity,wind_speed,rainfall,pressure,aqi
2025-02-11 21:00:00,Indore,123.77,198.31,47.37,25.97,1.12,41.0,23.2,28.0,6.3,0.0,1003.3,271
2025-02-11 22:00:00,Mumbai,141.33,206.01,40.84,14.97,1.03,40.99,28.1,57.4,10.2,12.0,1008.1,296
2025-02-11 23:00:00,Delhi,132.23,218.13,64.37,14.35,1.62,45.61,32.5,67.9,4.3,12.0,1011.7,296
2025-02-12 00:00:00,Mumbai,146.73,221.49,51.33,7.41,0.77,38.46,32.7,30.7,7.7,0.0,1015.6,313
2025-02-12 01:00:00,Bhopal,91.27,145.58,64.65,28.45,1.34,39.31,30.7,61.7,5.9,0.0,1009.7,208
2025-02-12 02:00:00,Indore,156.11,223.69,41.76,10.26,1.05,49.27,35.5,75.0,9.4,0.0,1014.1,324
2025-02-12 03:00:00,Delhi,116.92,185.18,59.06,18.35,0.9,27.02,27.3,83.3,7.3,0.0,1020.0,259
2025-02-12 04:00:00,Bhopal,182.63,278.08,69.53,23.48,2.23,24.73,25.8,60.0,6.4,0.0,1003.5,393
2025-02-12 05:00:00,Mumbai,85.88,148.48,64.68,20.53,1.37,20.77,25.9,62.6,7.4,0.0,1011.3,202
2025-02-12 06:00:00,Indore,170.76,242.95,28.62,17.64,1.45,37.19,33.2,23.0,14.1,0.0,1024.1,348
2025-02-12 07:00:00,Indore,116.93,183.28,41.19,7.79,1.66,12.76,30.2,86.5,6.7,0.0,1008.4,253
2025-02-12 08:00:00,Bhopal,87.2,138.07,39.82,13.14,0.63,40.55,29.7,46.4,4.9,12.0,1007.9,192
2025-02-12 09:00:00,Delhi,93.06,157.28,52.34,19.13,1.9,33.69,32.8,41.0,9.8,0.0,1014.6,212
2025-02-12 10:00:00,Bhopal,98.79,161.0,55.3,13.28,0.2,48.62,15.7,51.2,7.6,0.0,1009.4,222
2025-02-12 11:00:00,Indore,124.85,208.1,32.42,19.22,0.89,26.94,29.9,77.7,3.8,0.0,1017.4,272
2025-02-12 12:00:00,Indore,128.3,219.5,46.02,22.09,1.02,32.56,29.3,88.1,14.7,0.0,1024.4,286
2025-02-12 13:00:00,Indore,89.92,156.9,14.7,23.78,1.43,48.47,38.0,56.9,6.9,0.0,1012.4,196
2025-02-12 14:00:00,Delhi,109.15,166.51,66.63,10.64,1.29,51.6,18.8,70.0,6.9,2.5,1025.0,242
2025-02-12 15:00:00,Indore,184.98,298.78,37.31,31.18,1.13,26.84,37.3,55.6,8.5,2.5,1009.7,395
2025-02-12 16:00:00,Indore,170.46,295.93,45.84,22.6,1.2,37.18,28.5,39.4,13.2,0.0,1011.2,377
2025-02-12 17:00:00,Bhopal,125.27,224.96,40.36,17.99,0.81,38.53,30.9,77.2,3.0,2.5,1007.2,282
2025-02-12 18:00:00,Indore,111.33,195.47,62.19,24.54,0.6,39.48,38.1,45.7,8.8,2.5,1009.7,257
2025-02-12 19:00:00,Mumbai,114.2,176.85,5.0,32.19,1.49,31.85,31.4,78.0,14.3,2.5,1010.8,235
2025-02-12 20:00:00,Bhopal,131.47,194.33,44.75,9.37,1.48,50.38,30.4,74.5,8.4,12.0,1014.1,278
2025-02-12 21:00:00,Indore,74.2,118.41,43.41,16.65,1.83,12.32,29.5,64.2,4.3,0.0,1005.8,166
2025-02-12 22:00:00,Bhopal,100.99,171.35,38.2,3.73,0.88,29.95,25.1,82.4,6.1,0.0,1009.4,225
2025-02-12 23:00:00,Bhopal,51.6,82.41,70.89,19.16,1.48,40.38,27.8,88.5,8.6,0.0,1009.5,128
2025-02-13 00:00:00,Mumbai,123.97,197.52,31.69,20.19,1.09,40.49,23.7,52.4,12.0,0.0,1016.5,266
2025-02-13 01:00:00,Bhopal,132.65,230.19,56.58,17.77,1.68,51.23,27.7,42.9,7.0,0.0,1012.6,300
2025-02-13 02:00:00,Bhopal,93.09,143.78,50.34,14.07,1.61,49.38,14.0,27.0,10.5,12.0,1012.6,205
2025-02-13 03:00:00,Delhi,165.09,287.9,63.92,5.7,1.28,31.57,30.6,88.7,3.7,12.0,1012.4,372
2025-02-13 04:00:00,Indore,67.1,104.86,34.99,20.24,1.06,50.6,27.3,48.4,3.7,2.5,1003.3,148
2025-02-13 05:00:00,Delhi,58.75,89.96,34.01,26.73,1.58,26.43,26.0,72.0,6.6,0.0,1020.0,130
2025-02-13 06:00:00,Indore,117.86,186.4,61.44,14.45,1.46,46.17,29.3,43.9,12.3,0.0,1007.4,261
2025-02-13 07:00:00,Bhopal,146.65,250.03,51.38,20.64,0.93,56.73,19.4,78.1,8.2,12.0,1016.5,326
2025-02-13 08:00:00,Indore,168.94,245.03,21.83,8.59,0.67,49.58,39.6,44.5,8.9,12.0,1010.9,345
2025-02-13 09:00:00,Bhopal,93.94,138.9,36.91,20.74,1.08,36.27,27.4,37.1,8.8,0.0,1008.9,200
2025-02-13 10:00:00,Indore,147.75,263.09,50.8,15.64,1.81,31.02,27.1,51.9,11.3,2.5,1017.2,333
2025-02-13 11:00:00,Bhopal,108.65,159.74,57.57,13.43,1.66,16.66,22.2,47.0,6.2,12.0,1006.0,236
2025-02-13 12:00:00,Indore,103.96,169.15,34.81,13.44,0.76,38.73,28.1,63.9,10.1,12.0,1006.5,227
2025-02-13 13:00:00,Indore,140.93,229.96,5.0,15.64,0.73,21.62,36.3,54.2,5.5,0.0,1012.8,295
2025-02-13 14:00:00,Indore,132.83,211.98,52.85,20.29,1.71,25.48,34.2,64.4,13.9,0.0,1012.9,291
2025-02-13 15:00:00,Bhopal,54.83,90.9,26.7,10.13,0.75,20.71,33.1,50.6,5.6,2.5,1016.1,123
2025-02-13 16:00:00,Indore,161.68,241.21,14.74,15.62,1.4,29.48,31.3,45.0,5.4,2.5,1015.6,331
2025-02-13 17:00:00,Bhopal,158.3,256.62,5.0,17.75,0.95,34.66,25.8,46.2,9.6,0.0,1011.7,331
2025-02-13 18:00:00,Delhi,88.11,136.46,57.21,11.41,1.85,38.28,19.3,85.7,8.2,0.0,1012.5,198
2025-02-13 19:00:00,Indore,123.85,206.17,46.93,28.78,0.89,27.79,26.8,58.4,9.0,2.5,1011.3,274
2025-02-13 20:00:00,Mumbai,127.29,185.4,41.62,12.88,1.66,47.83,26.6,25.2,8.7,0.0,1019.1,268
2025-02-13 21:00:00,Mumbai,119.12,193.97,65.84,13.98,1.27,32.5,34.3,47.2,4.7,0.0,1007.1,268
2025-02-13 22:00:00,Bhopal,90.74,133.76,54.56,12.13,1.3,25.55,29.9,56.5,12.8,0.0,1012.2,199
2025-02-13 23:00:00,Mumbai,86.49,130.73,69.24,28.79,0.41,37.72,37.7,82.7,10.7,12.0,1015.8,196
2025-02-14 00:00:00,Bhopal,109.11,162.29,24.11,21.32,0.32,58.56,35.2,70.4,12.1,12.0,1017.5,228
2025-02-14 01:00:00,Bhopal,151.05,222.51,44.48,12.38,1.11,39.02,25.3,41.2,6.4,0.0,1008.7,317
2025-02-14 02:00:00,Mumbai,129.03,223.25,20.75,24.64,1.3,30.65,17.2,91.3,9.2,0.0,1007.1,281
2025-02-14 03:00:00,Mumbai,97.03,146.93,41.56,19.2,0.75,16.67,36.3,54.5,8.6,0.0,1005.8,210
2025-02-14 04:00:00,Delhi,137.01,242.62,41.27,19.54,0.76,32.37,36.2,73.7,11.4,12.0,1010.3,307
2025-02-14 05:00:00,Bhopal,10.3,18.42,54.4,15.93,1.42,37.82,19.8,37.7,11.5,0.0,1013.3,39
2025-02-14 06:00:00,Mumbai,150.21,244.61,45.68,13.5,1.43,30.35,37.1,19.0,8.6,0.0,1009.6,327
2025-02-14 07:00:00,Delhi,49.11,71.56,54.35,20.03,1.14,15.02,30.3,33.9,3.4,0.0,1015.5,115
2025-02-14 08:00:00,Delhi,97.31,150.82,55.55,14.73,1.51,24.79,29.0,15.0,13.3,2.5,1011.7,216
2025-02-14 09:00:00,Bhopal,70.81,121.73,77.32,28.9,0.73,52.45,37.7,86.7,9.7,0.0,1015.0,174
2025-02-14 10:00:00,Indore,64.69,100.07,40.27,10.38,1.06,52.21,36.1,58.2,6.2,12.0,1012.7,144
2025-02-14 11:00:00,Mumbai,150.63,216.12,30.88,27.22,1.86,24.36,31.9,41.1,9.2,0.0,1003.6,310
2025-02-14 12:00:00,Mumbai,93.63,151.94,48.69,17.33,1.23,43.07,30.8,61.8,3.5,12.0,1006.3,209
2025-02-14 13:00:00,Mumbai,122.13,212.26,32.97,19.79,1.25,20.86,31.7,57.8,11.2,0.0,1017.8,270
2025-02-14 14:00:00,Mumbai,108.36,186.2,67.23,23.0,2.12,51.85,25.6,64.3,3.6,0.0,1007.3,250
2025-02-14 15:00:00,Mumbai,126.7,186.25,40.75,14.22,0.64,37.94,27.7,73.1,7.3,0.0,1016.3,267
2025-02-14 16:00:00,Mumbai,112.69,188.09,36.52,23.19,1.52,46.4,22.6,50.7,8.7,0.0,1012.6,248
2025-02-14 17:00:00,Delhi,65.1,96.87,37.93,2.0,1.87,14.42,26.0,41.8,11.1,2.5,1007.1,143
2025-02-14 18:00:00,Bhopal,144.87,215.46,55.78,13.68,1.07,43.13,25.8,67.4,8.3,0.0,1015.7,309
2025-02-14 19:00:00,Delhi,92.72,162.22,42.63,12.46,1.54,34.91,24.2,67.0,9.9,0.0,1009.6,211
2025-02-14 20:00:00,Mumbai,55.52,83.27,35.37,10.48,0.81,45.22,28.8,56.5,7.9,2.5,1012.8,123
2025-02-14 21:00:00,Bhopal,95.02,143.03,69.98,16.71,0.93,45.98,26.1,87.7,7.9,12.0,1011.0,214
2025-02-14 22:00:00,Mumbai,162.53,227.58,32.16,20.31,1.35,35.79,31.0,48.4,8.3,0.0,998.5,331
2025-02-14 23:00:00,Bhopal,139.76,244.33,45.53,22.22,1.52,27.79,18.3,41.5,7.4,0.0,1015.4,312
2025-02-15 00:00:00,Delhi,97.8,167.92,54.78,19.45,1.65,44.36,27.3,61.3,2.9,0.0,1015.8,224
2025-02-15 01:00:00,Bhopal,97.78,161.42,20.53,14.01,1.83,34.28,28.8,44.9,5.7,0.0,1009.5,211
2025-02-15 02:00:00,Delhi,98.74,167.87,52.2,20.21,1.17,24.53,26.1,62.4,8.7,0.0,1015.2,225
2025-02-15 03:00:00,Mumbai,182.69,266.87,29.17,18.75,1.68,23.96,27.0,42.5,7.3,0.0,1007.6,375
2025-02-15 04:00:00,Bhopal,123.37,195.33,57.34,23.62,1.06,17.27,18.5,49.0,7.5,12.0,1007.7,272
2025-02-15 05:00:00,Indore,125.05,192.64,30.56,22.66,1.56,28.88,30.1,83.4,7.0,0.0,1013.2,265
2025-02-15 06:00:00,Indore,146.06,209.96,55.39,18.18,1.28,48.23,31.9,48.9,5.4,0.0,1008.5,308
2025-02-15 07:00:00,Delhi,118.36,188.72,61.59,12.62,1.38,37.13,31.0,43.0,6.5,2.5,1011.4,263
2025-02-15 08:00:00,Delhi,100.93,178.48,57.92,14.08,1.37,28.64,34.2,72.6,7.1,2.5,1007.3,234
2025-02-15 09:00:00,Delhi,103.13,146.03,48.77,14.7,0.56,44.66,29.2,39.2,8.0,0.0,1005.6,220
2025-02-15 10:00:00,Delhi,107.49,163.02,41.53,16.11,0.75,25.01,30.9,44.6,9.2,0.0,1013.0,231
2025-02-15 11:00:00,Mumbai,108.7,161.2,36.35,19.61,1.24,36.14,28.9,63.6,7.5,0.0,1013.1,230
2025-02-15 12:00:00,Indore,135.47,202.56,67.07,22.29,0.53,32.84,32.1,69.1,4.9,2.5,1012.1,294
2025-02-15 13:00:00,Delhi,111.82,197.18,34.51,17.69,1.53,44.35,18.5,73.3,3.8,12.0,1010.5,250
2025-02-15 14:00:00,Bhopal,135.64,215.3,29.44,18.1,1.55,16.07,22.6,43.8,15.8,0.0,1008.5,289
2025-02-15 15:00:00,Bhopal,107.17,170.04,54.98,18.86,1.33,24.8,37.5,63.9,4.6,2.5,1006.6,238
2025-02-15 16:00:00,Mumbai,112.75,192.16,33.06,14.9,0.75,15.34,13.2,48.0,6.4,2.5,1006.4,249
2025-02-15 17:00:00,Delhi,40.06,58.56,30.75,12.45,1.75,31.88,27.2,45.9,9.6,0.0,1009.0,90
2025-02-15 18:00:00,Bhopal,142.07,226.59,23.35,7.47,2.01,49.54,35.0,73.0,9.1,0.0,1017.1,301
2025-02-15 19:00:00,Delhi,122.13,191.98,37.76,13.83,1.26,28.93,27.4,46.8,9.6,12.0,1013.2,263
2025-02-15 20:00:00,Bhopal,144.93,237.51,43.76,20.84,1.4,28.87,25.6,59.2,6.7,0.0,1013.8,316
2025-02-15 21:00:00,Mumbai,10.0,18.0,48.65,13.78,1.28,45.46,28.8,57.3,8.7,2.5,1005.7,36
2025-02-15 22:00:00,Bhopal,183.09,312.68,59.27,16.57,1.41,47.82,25.9,38.9,8.2,0.0,1012.9,406
2025-02-15 23:00:00,Delhi,105.11,163.89,52.9,20.8,1.15,33.94,28.2,69.5,7.1,0.0,1013.7,232
2025-02-16 00:00:00,Delhi,148.79,257.55,42.14,21.12,1.19,43.22,23.9,63.4,8.7,2.5,1019.9,329
2025-02-16 01:00:00,Mumbai,73.6,108.07,42.03,11.52,1.56,22.08,34.7,25.2,11.2,0.0,1011.9,161
2025-02-16 02:00:00,Indore,131.45,185.63,52.65,23.98,2.14,51.54,36.5,59.2,7.9,0.0,1010.0,277
2025-02-16 03:00:00,Delhi,73.13,108.36,64.09,24.76,0.64,60.78,27.2,43.4,8.0,0.0,1008.2,167
2025-02-16 04:00:00,Indore,88.17,135.44,46.89,11.22,1.16,41.25,19.7,71.5,11.2,2.5,1012.3,194
2025-02-16 05:00:00,Delhi,176.99,283.93,37.96,13.06,0.73,9.99,24.9,33.3,10.9,12.0,1011.0,378
2025-02-16 06:00:00,Mumbai,103.33,170.08,30.11,25.15,1.84,28.3,26.9,49.7,12.8,0.0,1017.6,225
2025-02-16 07:00:00,Bhopal,117.61,207.49,23.32,17.12,0.96,42.35,31.0,60.4,2.7,0.0,1016.5,259
2025-02-16 08:00:00,Indore,140.45,225.28,54.99,4.68,0.62,29.94,22.0,55.8,10.7,0.0,1007.0,307
2025-02-16 09:00:00,Bhopal,127.35,203.82,53.67,9.6,1.46,50.27,23.4,66.4,9.8,0.0,1011.9,280
2025-02-16 10:00:00,Mumbai,115.26,163.69,53.66,16.5,1.9,42.06,31.1,32.2,5.3,0.0,1024.2,245
2025-02-16 11:00:00,Mumbai,122.77,173.6,43.07,11.02,1.47,26.52,33.6,79.8,8.8,0.0,1004.7,257
2025-02-16 12:00:00,Mumbai,194.12,314.56,66.1,15.52,1.28,35.39,24.3,62.9,11.2,2.5,1011.1,423
2025-02-16 13:00:00,Delhi,107.98,170.1,37.74,18.19,1.36,24.27,20.0,75.4,5.5,0.0,1015.8,234
2025-02-16 14:00:00,Delhi,117.04,203.14,59.33,26.77,1.77,32.81,45.0,68.1,9.3,0.0,1010.8,267
2025-02-16 15:00:00,Delhi,146.77,214.92,44.42,16.26,0.85,28.34,32.7,54.8,10.6,0.0,1010.4,308
2025-02-16 16:00:00,Delhi,148.69,209.66,35.87,24.44,1.16,49.1,26.4,35.7,4.8,0.0,1009.7,306
2025-02-16 17:00:00,Indore,151.55,239.38,53.89,26.57,1.02,60.39,33.2,46.5,7.6,12.0,1006.7,328
2025-02-16 18:00:00,Mumbai,132.36,197.87,51.14,26.61,0.73,17.83,27.3,78.8,8.9,2.5,1011.2,283
2025-02-16 19:00:00,Indore,69.99,99.38,50.35,19.71,1.07,11.92,33.2,75.8,5.6,2.5,1017.1,154
2025-02-16 20:00:00,Delhi,167.17,282.49,46.22,6.22,1.64,32.06,29.0,45.7,5.4,0.0,1005.6,367
2025-02-16 21:00:00,Bhopal,69.88,100.95,44.43,20.76,1.43,16.78,28.5,15.0,7.6,0.0,1013.3,153
2025-02-16 22:00:00,Indore,120.59,198.17,80.83,24.29,1.46,35.55,27.3,51.8,10.4,0.0,1017.4,276
2025-02-16 23:00:00,Bhopal,83.6,126.44,62.76,17.51,1.26,43.99,19.3,50.7,9.9,0.0,1011.9,189
2025-02-17 00:00:00,Delhi,107.76,158.34,55.84,28.47,1.41,52.93,39.6,51.3,5.4,0.0,1009.9,233
2025-02-17 01:00:00,Indore,121.51,188.57,46.68,23.16,0.88,37.42,22.4,62.9,10.0,2.5,1015.4,263
2025-02-17 02:00:00,Indore,121.25,208.62,60.11,21.41,1.08,32.68,19.8,68.1,5.5,2.5,1007.5,276
2025-02-17 03:00:00,Indore,124.77,194.24,52.77,24.52,1.28,11.26,26.7,69.9,3.2,0.0,1014.1,272
2025-02-17 04:00:00,Bhopal,166.48,283.07,45.39,20.0,1.31,35.31,22.2,61.7,6.9,2.5,1011.2,366
2025-02-17 05:00:00,Delhi,125.87,182.54,40.45,3.04,1.33,35.86,27.7,28.0,11.4,0.0,1012.3,264
2025-02-17 06:00:00,Mumbai,101.45,173.4,43.79,15.01,1.14,42.67,32.1,49.9,10.0,0.0,1020.4,228
2025-02-17 07:00:00,Mumbai,143.74,214.86,5.0,25.18,1.05,26.5,34.0,89.6,8.0,0.0,1017.8,292
2025-02-17 08:00:00,Delhi,151.63,253.37,48.16,13.15,2.46,29.78,32.9,60.6,6.7,0.0,1019.4,333
2025-02-17 09:00:00,Indore,67.03,109.02,37.67,16.66,1.56,17.26,26.2,60.5,6.8,0.0,1007.9,151
2025-02-17 10:00:00,Mumbai,130.91,231.93,68.89,11.73,1.37,7.5,28.3,60.4,8.3,12.0,1006.9,302
2025-02-17 11:00:00,Indore,134.54,209.2,45.29,28.7,1.11,21.7,30.4,61.2,4.8,0.0,1014.3,289
2025-02-17 12:00:00,Delhi,99.59,142.06,27.17,28.09,1.02,16.16,17.5,19.3,7.0,0.0,1013.6,207
2025-02-17 13:00:00,Bhopal,158.15,222.62,44.25,12.7,1.15,39.04,31.4,51.4,7.4,0.0,1002.1,327
2025-02-17 14:00:00,Indore,104.75,181.29,29.31,18.88,1.32,28.78,19.3,54.4,3.9,0.0,1013.7,232
2025-02-17 15:00:00,Bhopal,114.4,184.16,52.1,13.92,0.45,28.54,40.2,74.2,5.5,2.5,1022.2,253
2025-02-17 16:00:00,Bhopal,103.94,177.75,49.36,21.69,0.57,23.19,25.6,55.7,9.2,2.5,1021.5,235
2025-02-17 17:00:00,Delhi,110.55,165.13,59.37,21.06,0.95,5.0,26.9,30.3,8.0,0.0,1008.5,241
2025-02-17 18:00:00,Delhi,71.63,110.17,33.14,22.87,1.28,53.1,23.4,61.5,7.1,0.0,1015.6,156
2025-02-17 19:00:00,Bhopal,59.6,84.16,45.51,19.99,1.1,23.0,24.2,42.9,5.3,12.0,1007.6,132
2025-02-17 20:00:00,Bhopal,165.81,295.9,24.52,35.61,1.79,30.05,41.6,36.7,12.7,2.5,1011.5,364
2025-02-17 21:00:00,Mumbai,80.36,133.97,55.52,11.83,0.61,17.54,33.6,42.5,5.5,0.0,1007.9,185
2025-02-17 22:00:00,Mumbai,75.3,133.53,52.78,7.74,0.9,46.66,18.7,63.1,8.8,0.0,1006.2,178
2025-02-17 23:00:00,Delhi,34.63,52.16,52.44,15.64,1.81,36.72,37.0,73.9,6.5,2.5,1016.4,86
2025-02-18 00:00:00,Indore,87.64,144.13,45.02,8.59,1.25,25.08,35.2,62.2,8.1,12.0,1013.4,197
2025-02-18 01:00:00,Bhopal,63.69,106.45,51.22,9.05,1.55,30.29,26.3,64.5,9.4,12.0,1014.2,149
2025-02-18 02:00:00,Indore,167.47,255.73,69.07,11.99,2.02,55.14,29.8,62.1,3.9,2.5,1015.2,362
2025-02-18 03:00:00,Bhopal,145.34,252.79,40.72,12.47,0.92,34.12,27.9,56.5,8.0,0.0,1013.0,322
2025-02-18 04:00:00,Delhi,85.91,152.83,47.08,12.27,1.16,32.82,39.8,65.5,11.6,0.0,1006.8,199
2025-02-18 05:00:00,Indore,188.84,331.21,28.71,21.11,1.09,23.7,23.2,18.7,13.3,2.5,1013.1,413
2025-02-18 06:00:00,Delhi,144.36,244.78,31.98,14.96,0.42,12.27,28.9,56.7,7.6,0.0,1010.9,315
2025-02-18 07:00:00,Bhopal,98.63,149.03,46.47,16.92,1.08,33.08,25.4,39.3,8.1,0.0,1011.0,214
2025-02-18 08:00:00,Delhi,22.52,34.07,61.56,23.37,1.55,38.91,19.4,72.4,14.6,0.0,1007.3,64
2025-02-18 09:00:00,Indore,190.18,339.54,41.16,13.4,1.42,48.2,41.1,52.8,11.4,0.0,1004.5,422
2025-02-18 10:00:00,Mumbai,61.36,86.16,41.46,16.41,1.45,8.02,20.9,55.5,6.1,2.5,1009.2,134
2025-02-18 11:00:00,Delhi,52.41,88.39,38.9,20.19,1.05,21.5,29.3,32.4,6.1,2.5,1014.7,122
2025-02-18 12:00:00,Indore,145.79,245.29,36.98,6.35,0.94,28.03,17.6,70.3,10.9,0.0,1011.7,318
2025-02-18 13:00:00,Delhi,195.39,322.22,49.42,3.69,1.71,34.96,25.6,64.4,5.0,0.0,1020.9,424
2025-02-18 14:00:00,Delhi,158.45,284.58,22.54,20.08,1.0,33.26,30.5,63.4,11.3,0.0,1011.7,349
2025-02-18 15:00:00,Mumbai,129.74,197.82,64.21,20.95,1.32,33.54,23.1,42.8,9.0,12.0,1013.0,283
2025-02-18 16:00:00,Indore,130.82,200.93,35.02,30.39,1.27,39.9,31.5,43.4,9.6,2.5,1012.1,278
2025-02-18 17:00:00,Indore,139.87,200.23,55.83,18.95,1.78,24.16,26.4,58.4,7.2,0.0,1006.7,296
2025-02-18 18:00:00,Indore,136.56,215.38,25.95,22.92,1.59,46.21,35.0,44.6,6.1,12.0,1011.9,289
2025-02-18 19:00:00,Bhopal,119.84,180.29,55.03,16.83,0.68,40.2,36.2,61.5,12.4,0.0,1006.7,259
2025-02-18 20:00:00,Delhi,113.65,174.72,55.08,19.78,0.72,31.16,24.5,22.6,7.3,2.5,1011.7,249
2025-02-18 21:00:00,Mumbai,107.81,186.92,50.76,28.0,1.43,54.21,28.5,47.7,6.8,0.0,1003.2,245
2025-02-18 22:00:00,Indore,83.61,148.34,30.08,5.26,1.17,53.68,29.1,82.0,7.8,0.0,1011.7,189
2025-02-18 23:00:00,Mumbai,100.18,147.69,48.74,20.48,1.02,46.19,31.7,61.6,8.6,2.5,1012.7,216
2025-02-19 00:00:00,Bhopal,50.75,78.61,27.25,30.81,1.61,5.0,28.1,57.5,4.9,12.0,1013.1,112
2025-02-19 01:00:00,Bhopal,106.56,188.76,41.21,19.69,1.27,53.95,29.1,84.8,6.3,0.0,1004.8,241
2025-02-19 02:00:00,Mumbai,75.4,107.42,60.44,27.9,1.22,44.54,26.5,20.0,6.1,0.0,1014.4,168
2025-02-19 03:00:00,Indore,71.37,102.56,56.95,14.22,1.51,59.08,28.7,42.8,10.5,2.5,1015.3,160
2025-02-19 04:00:00,Mumbai,116.3,170.39,45.23,17.81,1.05,49.85,35.8,49.0,5.3,0.0,1007.2,247
2025-02-19 05:00:00,Indore,158.72,260.0,30.38,18.2,1.83,53.94,31.9,67.9,2.7,0.0,1016.9,340
2025-02-19 06:00:00,Indore,142.14,207.55,54.68,4.69,0.88,45.54,32.2,68.1,2.1,12.0,1012.9,302
2025-02-19 07:00:00,Bhopal,55.03,98.36,45.29,10.99,1.46,51.18,32.3,42.0,3.6,0.0,1011.7,132
2025-02-19 08:00:00,Mumbai,75.36,118.97,10.2,11.42,1.77,58.93,27.1,70.0,12.1,0.0,1014.8,158
2025-02-19 09:00:00,Bhopal,142.93,228.77,56.74,22.93,0.65,37.6,29.9,49.0,8.0,0.0,1020.1,313
2025-02-19 10:00:00,Delhi,75.61,113.32,44.64,23.23,1.06,16.13,21.5,73.2,9.5,0.0,1011.3,166
2025-02-19 11:00:00,Bhopal,102.14,162.23,63.04,19.94,1.66,31.31,35.6,39.5,9.6,2.5,1009.5,230
2025-02-19 12:00:00,Indore,129.25,215.17,28.57,22.94,1.66,39.68,11.3,53.2,8.2,2.5,1022.4,280
2025-02-19 13:00:00,Mumbai,76.11,129.42,5.0,17.02,1.13,35.9,27.5,47.6,7.8,0.0,1011.1,162
2025-02-19 14:00:00,Delhi,113.69,193.45,49.19,25.21,0.91,20.04,34.8,70.8,11.1,2.5,1013.8,255
2025-02-19 15:00:00,Delhi,63.31,103.27,49.37,18.05,1.58,15.43,19.8,47.2,8.4,0.0,1011.1,147
2025-02-19 16:00:00,Delhi,88.95,156.71,19.64,18.35,1.67,26.11,30.4,54.4,12.2,0.0,1004.0,196
2025-02-19 17:00:00,Delhi,121.19,209.29,30.32,16.41,0.73,44.69,23.9,62.6,9.9,2.5,1010.5,267
2025-02-19 18:00:00,Mumbai,54.25,92.37,86.33,22.11,0.72,53.96,25.8,63.2,6.1,0.0,1017.6,141
2025-02-19 19:00:00,Indore,125.42,178.37,40.42,15.47,1.29,46.0,33.7,68.3,6.5,0.0,1008.0,262
2025-02-19 20:00:00,Delhi,109.31,153.34,55.96,23.86,1.45,47.69,29.2,58.2,5.8,0.0,1018.6,233
2025-02-19 21:00:00,Indore,129.34,192.06,35.24,11.21,1.08,34.03,15.8,48.7,11.7,0.0,1015.8,272
2025-02-19 22:00:00,Bhopal,117.84,196.25,13.65,11.41,1.47,14.1,22.1,49.8,6.8,0.0,1007.0,251
2025-02-19 23:00:00,Indore,157.74,246.79,42.45,22.12,0.92,29.54,33.9,55.4,5.6,2.5,1006.0,337
2025-02-20 00:00:00,Delhi,114.38,178.55,41.02,17.47,0.35,31.89,30.7,58.7,9.0,0.0,1005.8,247
2025-02-20 01:00:00,Bhopal,94.97,166.56,39.0,15.28,1.03,29.04,38.5,52.8,7.7,2.5,1010.0,215
2025-02-20 02:00:00,Bhopal,114.28,200.93,43.28,23.34,1.23,35.66,38.1,55.3,8.9,12.0,1006.6,258
2025-02-20 03:00:00,Bhopal,129.02,227.54,48.96,14.36,1.09,40.3,25.9,32.2,13.7,2.5,1018.1,291
2025-02-20 04:00:00,Delhi,111.71,170.42,42.75,16.8,0.74,45.24,43.0,65.0,10.7,0.0,1006.1,240
2025-02-20 05:00:00,Indore,111.42,186.79,26.04,26.4,0.47,31.66,28.1,57.7,8.1,0.0,1007.5,242
2025-02-20 06:00:00,Mumbai,85.43,128.88,52.29,27.23,0.99,12.15,22.2,70.0,3.8,0.0,1019.6,189
2025-02-20 07:00:00,Indore,86.8,128.14,15.76,27.43,1.56,29.21,24.2,55.0,6.5,0.0,1010.7,180
2025-02-20 08:00:00,Delhi,60.91,89.77,14.24,16.31,1.7,35.52,14.5,28.9,10.1,0.0,1014.1,127
2025-02-20 09:00:00,Delhi,171.24,263.16,56.09,25.38,1.68,49.67,37.6,49.6,4.5,0.0,1014.3,366
2025-02-20 10:00:00,Bhopal,66.46,104.48,52.61,12.31,0.87,28.19,37.6,52.0,14.4,0.0,1004.7,153
2025-02-20 11:00:00,Indore,85.75,148.55,44.14,12.56,0.74,41.15,21.9,66.1,8.0,0.0,1016.0,196
2025-02-20 12:00:00,Delhi,84.86,122.87,24.07,3.9,1.4,38.48,26.6,23.9,8.1,0.0,1015.1,177
2025-02-20 13:00:00,Delhi,141.32,239.4,34.38,28.04,1.45,35.53,28.6,55.6,6.0,2.5,1015.3,309
2025-02-20 14:00:00,Mumbai,99.68,160.74,41.06,12.82,1.36,46.17,22.2,62.7,9.5,0.0,1008.6,219
2025-02-20 15:00:00,Indore,153.67,232.84,21.06,17.24,0.39,27.07,17.5,45.1,4.5,0.0,1013.4,319
2025-02-20 16:00:00,Bhopal,86.43,138.04,33.91,12.54,0.85,28.1,26.7,56.1,14.5,0.0,1011.1,189
2025-02-20 17:00:00,Bhopal,119.76,182.04,54.78,22.17,1.19,34.86,26.1,45.6,12.0,2.5,1012.5,260
